query_id	subject_id	n_of_mismatches	e_value	bit_score	name	gene	number1	cog	involve	mission	bacteria	NC_000964	medium	locus	gene_ontology	p
OHDNGLAN_00518	DEG10050594	0	0.0	557.0	DEG1005	dapD	30995463	COG2171E	-	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008666 GO:0019877 GO:0009089	P45284
OHDNGLAN_00519	DEG10050595	8	0.0	683.0	DEG1005	purR	16273524	COG1609K	-	purine nucleotide synthesis repressor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0003700 GO:0045892 GO:0006164 GO:0006351	P46456
OHDNGLAN_00520	DEG10050596	3	0.0	1812.0	DEG1005	ppc	16273525	COG2352C	-	phosphoenolpyruvate carboxylase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0000287 GO:0008964 GO:0015977 GO:0006107 GO:0006099	P43920
OHDNGLAN_00521	DEG10050597	14	0.0	946.0	DEG1005	HI1637	16273526	COG3106R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524	P44280
OHDNGLAN_00525	DEG10050426	201	1.87e-76	233.0	DEG1005	dppD	16273107	COG0444EP	-	dipeptide transporter ATP-binding subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0005524 GO:0016887 GO:0015197 GO:0015031	P45095
OHDNGLAN_00526	DEG10050425	151	1.94e-64	199.0	DEG1005	dppF	16273106	COG4608E	-	dipeptide transporter ATP-binding subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0005524 GO:0016887 GO:0015197 GO:0015031	P45094
OHDNGLAN_00527	DEG10050598	19	0.0	625.0	DEG1005	HI1643	16273532	COG2855S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886	P45290
OHDNGLAN_00529	DEG10050599	7	0.0	551.0	DEG1005	truA	16273533	COG0101J	-	tRNA pseudouridine synthase A	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009982 GO:0003723 GO:0031119	P45291
OHDNGLAN_00530	DEG10050600	1	0.0	684.0	DEG1005	fbp	16273534	COG0158G	-	fructose-1,6-bisphosphatase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0042132 GO:0000287 GO:0006094	P45292
OHDNGLAN_00531	DEG10050435	20	2.9e-17	66.6	DEG1005	cmkA/cmk	30995433	COG0283F	-	cytidylate kinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0004127 GO:0006220	P43892
OHDNGLAN_00533	DEG10050352	133	2.02e-06	45.8	DEG1005	tbpA/tbp1	16272932	COG1629P	-	transferrin-binding protein 1 precursor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009279 GO:0016021 GO:0004872 GO:0005215	P44970
OHDNGLAN_00537	DEG10050434	0	7.11e-175	474.0	DEG1005	dsbC	16273132	COG1651O	-	thiol-disulfide interchange protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0042597	P45111
OHDNGLAN_00538	DEG10050564	149	9e-68	209.0	DEG1005	prfA	16273461	COG0216J	-	peptide chain release factor 1	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0016149	P43917
OHDNGLAN_00539	DEG10050305	184	1.9799999999999997e-42	148.0	DEG1005	poxA/genX	161350024	COG2269J	-	lysyl-tRNA synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0016880 GO:0005524 GO:0004824 GO:0006430 GO:0071915	P43826
OHDNGLAN_00540	DEG10050433	2	0.0	618.0	DEG1005	mdh	16273130	COG0039C	-	malate dehydrogenase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0030060 GO:0044262 GO:0006108 GO:0006099	P44427
OHDNGLAN_00545	DEG10050432	2	1.16e-106	295.0	DEG1005	HI1205	16273125	COG3092S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886	P44127
OHDNGLAN_00547	DEG10050446	213	2.6299999999999996e-42	159.0	DEG1005	maeB	16273164	COG0281C	-	malic enzyme	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005829 GO:0004471 GO:0004473 GO:0030145 GO:0051287 GO:0008948 GO:0016746 GO:0006108	P43837
OHDNGLAN_00548	DEG10050431	0	2.43e-125	344.0	DEG1005	HI1202	30995431	COG2840S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44126
OHDNGLAN_00549	DEG10050430	2	0.0	642.0	DEG1005	HI1201	16273121	COG2890J	-	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005622 GO:0003676 GO:0036009 GO:0009007 GO:0018364	P45106
OHDNGLAN_00550	DEG10050228	94	2.62e-12	60.8	DEG1005	ilvY	16272623	COG0583K	-	DNA-binding transcriptional regulator IlvY	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0003677 GO:0003700 GO:0009082 GO:0006351	P44821
OHDNGLAN_00551	DEG10050444	113	1.4e-16	72.8	DEG1005	rsuA	16273162	COG1187J	-	16S pseudouridylate 516 synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009982 GO:0003723 GO:0001522 GO:0006364	P45124
OHDNGLAN_00552	DEG10050214	133	9.25e-07	42.0	DEG1005	HI0656	16272599	COG0009J	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0003725 GO:0016779 GO:0070526	P44807
OHDNGLAN_00556	DEG10050429	2	0.0	603.0	DEG1005	gcvA	16273646	COG0583K	-	transcription activator	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0003677 GO:0003700 GO:0006351	P45099
OHDNGLAN_00561	DEG10050428	0	8.69e-160	434.0	DEG1005	HI1189	16273111	COG0602O	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051539 GO:0016840 GO:0046872 GO:0008616	P45097
OHDNGLAN_00563	DEG10050427	12	0.0	1482.0	DEG1005	uvrD	16273110	COG0210L	-	DNA-dependent helicase II	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0004003 GO:0003677 GO:0042802 GO:0006281 GO:0006268	Q02322
OHDNGLAN_00566	DEG10050426	11	0.0	657.0	DEG1005	dppD	16273107	COG0444EP	-	dipeptide transporter ATP-binding subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0005524 GO:0016887 GO:0015197 GO:0015031	P45095
OHDNGLAN_00567	DEG10050425	7	0.0	668.0	DEG1005	dppF	16273106	COG4608E	-	dipeptide transporter ATP-binding subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0005524 GO:0016887 GO:0015197 GO:0015031	P45094
OHDNGLAN_00570	DEG10050424	4	0.0	494.0	DEG1005	artP	16273102	COG4161E	-	arginine transporter ATP-binding subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0005524 GO:0016887 GO:0006865	P45092
OHDNGLAN_00571	DEG10050423	20	3e-166	453.0	DEG1005	artI	16273101	COG0834ET	-	arginine ABC transporter periplasmic-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0030288 GO:0005215 GO:0006865	P45091
OHDNGLAN_00575	DEG10050533	93	3.35e-25	90.9	DEG1005	HI1457	16273363	COG3637M	-	opacity protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009279 GO:0016021 GO:0015288	Q57201
OHDNGLAN_00576	DEG10050422	2	3.0800000000000002e-117	323.0	DEG1005	sprT	16273097	COG3091S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008270	P44119
OHDNGLAN_00578	DEG10050421	7	3.3900000000000003e-143	391.0	DEG1005	trpG	16273095	COG0512EH	-	para-aminobenzoate synthase component II	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0004049 GO:0006541 GO:0000162	P44339
OHDNGLAN_00579	DEG10050115	138	2.85e-12	61.6	DEG1005	menF	16272240	COG1169HQ	-	menaquinone-specific isochorismate synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0008909 GO:0009234	P44613
OHDNGLAN_00583	DEG10050159	237	8.09e-39	137.0	DEG1005	hisC	16272418	COG0079E	-	histidinol-phosphate aminotransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0004400 GO:0080130 GO:0030170 GO:0000105	P44423
OHDNGLAN_00589	DEG10050420	5	1.64e-99	276.0	DEG1005	HI1161	16273085	COG2050Q	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016787	P45083
OHDNGLAN_00590	DEG10050419	9	0.0	656.0	DEG1005	hemH	16273084	COG0276H	-	ferrochelatase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004325 GO:0046872 GO:0006783	P43868
OHDNGLAN_00593	DEG10050217	324	2.49e-35	134.0	DEG1005	HI0664	16272605	COG1132V	-	ABC transporter ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0005524 GO:0042626	Q57538
OHDNGLAN_00594	DEG10050217	361	3.7599999999999994e-54	187.0	DEG1005	HI0664	16272605	COG1132V	-	ABC transporter ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0005524 GO:0042626	Q57538
OHDNGLAN_00595	DEG10050081	58	2.97e-06	40.0	DEG1005	pflA	16272144	COG1180O	-	pyruvate formate lyase-activating enzyme 1	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0051539 GO:0043365 GO:0046872 GO:0006006	P43751
OHDNGLAN_00598	DEG10050418	13	0.0	903.0	DEG1005	pmbA	16273077	COG0312R	-	PmbA	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008237	P45077
OHDNGLAN_00599	DEG10050417	0	9.64e-128	351.0	DEG1005	HI1151	16273076	COG3028S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P45076
OHDNGLAN_00602	DEG10050047	139	2.9899999999999998e-34	120.0	DEG1005	hitC	16272073	COG3842E	-	iron(III) ABC transporter ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0043190 GO:0005524 GO:0015408 GO:0055072	P44513
OHDNGLAN_00603	DEG10050416	5	2.9700000000000002e-118	326.0	DEG1005	ptsN	16273073	COG1762GT	-	nitrogen regulatory IIA protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0008982 GO:0009401	P45072
OHDNGLAN_00604	DEG10050415	2	0.0	580.0	DEG1005	HI1146	30995425	COG1660R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0005525	P45071
OHDNGLAN_00605	DEG10050414	1	0.0	788.0	DEG1005	pheA	16273071	COG0077E	-	chorismate mutase/prephenate dehydratase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0016597 GO:0004106 GO:0004664 GO:0046417 GO:0009094	P43900
OHDNGLAN_00607	DEG10050413	2	0.0	839.0	DEG1005	ftsZ	16273069	COG0206D	-	cell division protein FtsZ	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0032153 GO:0005737 GO:0043234 GO:0005525 GO:0003924 GO:0000917 GO:0043093 GO:0051258	P45069
OHDNGLAN_00608	DEG10050412	2	0.0	866.0	DEG1005	ftsA	16273068	COG0849D	-	cell division protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0007049 GO:0051301 GO:0008360	P45068
OHDNGLAN_00609	DEG10050411	1	0.0	516.0	DEG1005	ftsQ	16273067	COG1589M	-	cell division protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0032153 GO:0005887 GO:0000917 GO:0043093	P45067
OHDNGLAN_00610	DEG10050410	5	0.0	620.0	DEG1005	ddl	16273066	COG1181M	-	D-alanine--D-alanine ligase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0008716 GO:0000287 GO:0030145 GO:0071555 GO:0009252 GO:0008360	P44405
OHDNGLAN_00611	DEG10050409	4	0.0	969.0	DEG1005	murC	16273065	COG0773M	-	UDP-N-acetylmuramate--L-alanine ligase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0008763 GO:0007049 GO:0051301 GO:0071555 GO:0009252 GO:0008360	P45066
OHDNGLAN_00612	DEG10050408	4	0.0	710.0	DEG1005	murG	16273064	COG0707M	-	N-acetylglucosaminyl transferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0030246 GO:0051991 GO:0050511 GO:0007049 GO:0051301 GO:0071555 GO:0030259 GO:0009252 GO:0008360 GO:0019277	P45065
OHDNGLAN_00614	DEG10050407	11	0.0	880.0	DEG1005	murD	16273062	COG0771M	-	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0008764 GO:0007049 GO:0051301 GO:0071555 GO:0009252 GO:0008360	P45063
OHDNGLAN_00616	DEG10050407	224	5.21e-14	68.2	DEG1005	murD	16273062	COG0771M	-	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0008764 GO:0007049 GO:0051301 GO:0071555 GO:0009252 GO:0008360	P45063
OHDNGLAN_00617	DEG10050407	271	5.57e-10	55.5	DEG1005	murD	16273062	COG0771M	-	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0008764 GO:0007049 GO:0051301 GO:0071555 GO:0009252 GO:0008360	P45063
OHDNGLAN_00618	DEG10050014	395	6.87e-24	100.0	DEG1005	mrdA/pbp2	16272007	COG0768M	-	penicillin-binding protein 2	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0003824 GO:0008658 GO:0071555 GO:0009252 GO:0008360 GO:0046677	P44469
OHDNGLAN_00619	DEG10050406	0	1.99e-75	213.0	DEG1005	ftsL	16273057	COG3116D	-	cell division protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0032153 GO:0005887 GO:0043093	P45058
OHDNGLAN_00628	DEG10050426	160	7.289999999999999e-94	277.0	DEG1005	dppD	16273107	COG0444EP	-	dipeptide transporter ATP-binding subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0005524 GO:0016887 GO:0015197 GO:0015031	P45095
OHDNGLAN_00629	DEG10050425	147	1.3500000000000002e-110	320.0	DEG1005	dppF	16273106	COG4608E	-	dipeptide transporter ATP-binding subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0005524 GO:0016887 GO:0015197 GO:0015031	P45094
OHDNGLAN_00630	DEG10050405	3	0.0	605.0	DEG1005	lapB	16273044	COG2990S	-	membrane protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	Q57273
OHDNGLAN_00631	DEG10050404	6	2.04e-151	413.0	DEG1005	engB	16273043	COG0218R	-	GTPase EngB	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005525 GO:0003924 GO:0000287 GO:0000917	P46453
OHDNGLAN_00632	DEG10050403	4	0.0	1026.0	DEG1005	comM	16273042	COG0606O	-	competence protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0003677 GO:0016851 GO:0015995 GO:0006260 GO:0030420 GO:0015979	P45049
OHDNGLAN_00636	DEG10050369	336	2.75e-33	126.0	DEG1005	lyx	16272961	COG1070G	-	L-xylulose kinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0008744	P44991
OHDNGLAN_00639	DEG10050402	3	0.0	926.0	DEG1005	nhaC	16273033	COG1757C	-	Na+/H+ antiporter	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0015297 GO:0006814	Q57007
OHDNGLAN_00640	DEG10050298	131	1.2e-07	47.4	DEG1005	galR	16272762	COG1609K	-	galactose operon repressor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0003700 GO:0006012 GO:0006351	P31766
OHDNGLAN_00641	DEG10050401	19	0.0	679.0	DEG1005	rfaF	16273031	COG0859M	-	ADP-heptose-LPS heptosyltransferase II	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016757 GO:0009244	P45042
OHDNGLAN_00642	DEG10050322	109	1.05e-07	48.1	DEG1005	emrB	16272835	COG2814G	-	multidrug resistance protein B	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0046677 GO:0055085	P44927
OHDNGLAN_00644	DEG10050400	9	0.0	538.0	DEG1005	cysZ	16273028	COG2981E	-	putative sulfate transport protein CysZ	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0019344 GO:0008272	P45039
OHDNGLAN_00645	DEG10050399	3	0.0	667.0	DEG1005	zipA	16273027	COG3115D	-	cell division protein ZipA	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0000917	P44113
OHDNGLAN_00646	DEG10050398	11	0.0	1349.0	DEG1005	ligN/ligA	30995424	COG0272L	-	NAD-dependent DNA ligase LigA	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0003911 GO:0046872 GO:0006281 GO:0006260	P43813
OHDNGLAN_00651	DEG10050397	2	2.78e-113	312.0	DEG1005	ccmH	16273642	COG3088O	-	cytochrome C-type biogenesis protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	-
OHDNGLAN_00652	DEG10050531	53	8.81e-10	49.7	DEG1005	purL	16273359	COG0526OC	-	phosphoribosylformylglycinamidine synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016491	Q57127
OHDNGLAN_00653	DEG10050396	8	0.0	1288.0	DEG1005	ccmF	16273022	COG1138O	-	cytochrome C-type biogenesis protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0020037 GO:0015232 GO:0017004	P45037
OHDNGLAN_00654	DEG10050395	4	4.47e-124	341.0	DEG1005	ccmE	16273021	COG2332O	-	cytochrome c-type biogenesis protein CcmE	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0046872 GO:0017004 GO:0017003	P45036
OHDNGLAN_00658	DEG10050366	115	4.49e-19	76.6	DEG1005	thiQ	16272955	COG3840H	-	thiamin ABC transporter ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0043190 GO:0005524 GO:0048502 GO:0015888	P44986
OHDNGLAN_00660	DEG10050394	1	0.0	533.0	DEG1005	HI1087	16273015	COG1127Q	-	ABC transporter ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0016887 GO:0006810	P45031
OHDNGLAN_00661	DEG10050393	2	0.0	510.0	DEG1005	HI1086	16273014	COG0767Q	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0006810	P45030
OHDNGLAN_00665	DEG10050076	36	9.29e-07	38.1	DEG1005	bolA	16272130	COG0271T	-	transcriptional regulator	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0006355 GO:0006351	P43780
OHDNGLAN_00667	DEG10050423	163	2.52e-13	62.4	DEG1005	artI	16273101	COG0834ET	-	arginine ABC transporter periplasmic-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0030288 GO:0005215 GO:0006865	P45091
OHDNGLAN_00669	DEG10050424	137	2.25e-64	196.0	DEG1005	artP	16273102	COG4161E	-	arginine transporter ATP-binding subunit	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0005524 GO:0016887 GO:0006865	P45092
OHDNGLAN_00671	DEG10050392	3	0.0	1121.0	DEG1005	pyrG	16273006	COG0504F	-	CTP synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0003883 GO:0044210 GO:0006541	P44341
OHDNGLAN_00673	DEG10050391	2	0.0	1056.0	DEG1005	cydA	16273005	COG1271C	-	cytochrome D ubiquinol oxidase subunit I	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0046872 GO:0016491	P45021
OHDNGLAN_00674	DEG10050390	3	0.0	756.0	DEG1005	cydB	16273004	COG1294C	-	cytochrome D ubiquinol oxidase subunit II	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0046872 GO:0016491	P45020
OHDNGLAN_00679	DEG10050389	2	0.0	1120.0	DEG1005	nrfA	161350017	COG3303P	-	cytochrome c nitrite reductase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0042597 GO:0005509 GO:0020037 GO:0005506 GO:0042279 GO:0042128	P45017
OHDNGLAN_00680	DEG10050388	3	1.21e-159	435.0	DEG1005	nrfB	30995421	-	-	cytochrome c-type protein NrfB	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0042597 GO:0020037 GO:0046872 GO:0006807 GO:0055114	P45016
OHDNGLAN_00681	DEG10050379	119	1.18e-22	86.7	DEG1005	dmsB	16272978	COG0437C	-	anaerobic dimethyl sulfoxide reductase chain B	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051539 GO:0046872 GO:0055114	P45003
OHDNGLAN_00683	DEG10050387	1	7.5e-178	483.0	DEG1005	pyrH	16272996	COG0528F	-	uridylate kinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0033862 GO:0044210	P43890
OHDNGLAN_00685	DEG10050386	0	4.2300000000000006e-110	304.0	DEG1005	fabZ	16272993	COG0764I	-	(3R)-hydroxymyristol (acyl carrier protein) dehydrase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0047451 GO:0006633 GO:0009245	P45012
OHDNGLAN_00686	DEG10050331	148	3.03e-10	54.3	DEG1005	lpxD	16272852	COG1044M	-	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016747 GO:0009245	P43888
OHDNGLAN_00688	DEG10050385	3	3.48e-141	387.0	DEG1005	rnhB	16272990	COG0164L	-	ribonuclease HII	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0030145 GO:0003723 GO:0004523 GO:0006401	P43808
OHDNGLAN_00690	DEG10050384	42	0.0	904.0	DEG1005	HI1055	30995419	COG3421S	-	type III restriction-modification system endonuclease-like protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	-
OHDNGLAN_00691	DEG10050382	1	7.300000000000001e-79	222.0	DEG1005	HI1053	16272985	COG0599S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051920	Q57498
OHDNGLAN_00693	DEG10050217	277	3.73e-49	174.0	DEG1005	HI0664	16272605	COG1132V	-	ABC transporter ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0005524 GO:0042626	Q57538
OHDNGLAN_00695	DEG10050381	1	3.67e-66	190.0	DEG1005	merT	16272981	-	-	mercuric ion transport protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886	Q57347
OHDNGLAN_00697	DEG10050380	5	0.0	1677.0	DEG1005	dmsA	16272979	COG0243C	-	anaerobic dimethyl sulfoxide reductase chain A	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0051539 GO:0009389 GO:0009055 GO:0030151	P45004
OHDNGLAN_00698	DEG10050379	0	2.9999999999999997e-91	257.0	DEG1005	dmsB	16272978	COG0437C	-	anaerobic dimethyl sulfoxide reductase chain B	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051539 GO:0046872 GO:0055114	P45003
OHDNGLAN_00699	DEG10050379	1	8.570000000000001e-58	171.0	DEG1005	dmsB	16272978	COG0437C	-	anaerobic dimethyl sulfoxide reductase chain B	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051539 GO:0046872 GO:0055114	P45003
OHDNGLAN_00700	DEG10050378	65	1.3999999999999999e-159	440.0	DEG1005	dmsC	16272977	COG3302R	-	anaerobic dimethyl sulfoxide reductase chain C	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0016491 GO:0019645	P45002
OHDNGLAN_00701	DEG10050377	2	2.17e-152	415.0	DEG1005	HI1044	16272976	COG3381R	-	twin-argninine leader-binding protein DmsD	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005048 GO:0061077	P44102
OHDNGLAN_00702	DEG10050376	2	1.0400000000000001e-122	337.0	DEG1005	napF	16272975	COG1143C	-	ferredoxin-type protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051539 GO:0009055 GO:0005506	P44101
OHDNGLAN_00707	DEG10050374	2	0.0	611.0	DEG1005	HI1037	16272971	COG0121R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016740 GO:0006541	P44098
OHDNGLAN_00712	DEG10050368	16	0.0	1352.0	DEG1005	tktA	16272957	COG0021G	-	transketolase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0046872 GO:0004802	P43757
OHDNGLAN_00713	DEG10050367	8	0.0	685.0	DEG1005	bioB	16272956	COG0502H	-	biotin synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051537 GO:0051539 GO:0004076 GO:0005506 GO:0009102	P44987
OHDNGLAN_00714	DEG10050366	1	1.89e-159	434.0	DEG1005	thiQ	16272955	COG3840H	-	thiamin ABC transporter ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0043190 GO:0005524 GO:0048502 GO:0015888	P44986
OHDNGLAN_00715	DEG10050365	26	0.0	973.0	DEG1005	thiP	16272954	COG1178P	-	thiamin transporter membrane protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0005215 GO:0015888	P44985
OHDNGLAN_00717	DEG10050359	22	3.1800000000000002e-65	188.0	DEG1005	HI1008	16272943	COG1555L	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0006281	Q57134
